Kod;Nazwa;Wypadki drogowe według pojazdu sprawcy;Rok;Wartosc;Jednostka miary;Atrybut
2000000;PODLASKIE;samochody ciężarowe;2009;-;szt.; 
2000000;PODLASKIE;samochody ciężarowe;2010;-;szt.; 
2000000;PODLASKIE;samochody ciężarowe;2011;-;szt.; 
2000000;PODLASKIE;samochody ciężarowe;2012;-;szt.; 
2000000;PODLASKIE;samochody ciężarowe;2013;-;szt.; 
2000000;PODLASKIE;samochody ciężarowe;2014;57;szt.; 
2000000;PODLASKIE;samochody ciężarowe;2015;36;szt.; 
2000000;PODLASKIE;samochody ciężarowe;2016;58;szt.; 
2000000;PODLASKIE;samochody ciężarowe;2017;53;szt.; 
2000000;PODLASKIE;samochody ciężarowe;2018;63;szt.; 
2000000;PODLASKIE;samochody ciężarowe;2019;44;szt.; 
2000000;PODLASKIE;samochody ciężarowe;2020;21;szt.; 
2000000;PODLASKIE;samochody ciężarowe;2021;30;szt.; 
2000000;PODLASKIE;samochody ciężarowe;2022;45;szt.; 
2000000;PODLASKIE;samochody ciężarowe;2023;34;szt.; 
2000000;PODLASKIE;"hulajnogi elektryczne			";2002;-;szt.; 
2000000;PODLASKIE;"hulajnogi elektryczne			";2003;-;szt.; 
2000000;PODLASKIE;"hulajnogi elektryczne			";2004;-;szt.; 
2000000;PODLASKIE;"hulajnogi elektryczne			";2005;-;szt.; 
2000000;PODLASKIE;"hulajnogi elektryczne			";2006;-;szt.; 
2000000;PODLASKIE;"hulajnogi elektryczne			";2007;-;szt.; 
2000000;PODLASKIE;"hulajnogi elektryczne			";2008;-;szt.; 
2000000;PODLASKIE;"hulajnogi elektryczne			";2009;-;szt.; 
2000000;PODLASKIE;"hulajnogi elektryczne			";2010;-;szt.; 
2000000;PODLASKIE;"hulajnogi elektryczne			";2011;-;szt.; 
2000000;PODLASKIE;"hulajnogi elektryczne			";2012;-;szt.; 
2000000;PODLASKIE;"hulajnogi elektryczne			";2013;-;szt.; 
2000000;PODLASKIE;"hulajnogi elektryczne			";2014;-;szt.; 
2000000;PODLASKIE;"hulajnogi elektryczne			";2015;-;szt.; 
2000000;PODLASKIE;"hulajnogi elektryczne			";2016;-;szt.; 
2000000;PODLASKIE;"hulajnogi elektryczne			";2017;-;szt.; 
2000000;PODLASKIE;"hulajnogi elektryczne			";2018;-;szt.; 
2000000;PODLASKIE;"hulajnogi elektryczne			";2019;-;szt.; 
2000000;PODLASKIE;"hulajnogi elektryczne			";2020;-;szt.; 
2000000;PODLASKIE;"hulajnogi elektryczne			";2021;-;szt.; 
2000000;PODLASKIE;"hulajnogi elektryczne			";2022;-;szt.; 
2000000;PODLASKIE;"hulajnogi elektryczne			";2023;4;szt.; 
2000000;PODLASKIE;urządzenie transportu osobistego;2002;-;szt.; 
2000000;PODLASKIE;urządzenie transportu osobistego;2003;-;szt.; 
2000000;PODLASKIE;urządzenie transportu osobistego;2004;-;szt.; 
2000000;PODLASKIE;urządzenie transportu osobistego;2005;-;szt.; 
2000000;PODLASKIE;urządzenie transportu osobistego;2006;-;szt.; 
2000000;PODLASKIE;urządzenie transportu osobistego;2007;-;szt.; 
2000000;PODLASKIE;urządzenie transportu osobistego;2008;-;szt.; 
2000000;PODLASKIE;urządzenie transportu osobistego;2009;-;szt.; 
2000000;PODLASKIE;urządzenie transportu osobistego;2010;-;szt.; 
2000000;PODLASKIE;urządzenie transportu osobistego;2011;-;szt.; 
2000000;PODLASKIE;urządzenie transportu osobistego;2012;-;szt.; 
2000000;PODLASKIE;urządzenie transportu osobistego;2013;-;szt.; 
2000000;PODLASKIE;urządzenie transportu osobistego;2014;-;szt.; 
2000000;PODLASKIE;urządzenie transportu osobistego;2015;-;szt.; 
2000000;PODLASKIE;urządzenie transportu osobistego;2016;-;szt.; 
2000000;PODLASKIE;urządzenie transportu osobistego;2017;-;szt.; 
2000000;PODLASKIE;urządzenie transportu osobistego;2018;-;szt.; 
2000000;PODLASKIE;urządzenie transportu osobistego;2019;-;szt.; 
2000000;PODLASKIE;urządzenie transportu osobistego;2020;-;szt.; 
2000000;PODLASKIE;urządzenie transportu osobistego;2021;-;szt.; 
2000000;PODLASKIE;urządzenie transportu osobistego;2022;-;szt.; 
2000000;PODLASKIE;urządzenie transportu osobistego;2023;0;szt.; 
2000000;PODLASKIE;inne pojazdy - ogółem;2002;-;szt.; 
2000000;PODLASKIE;inne pojazdy - ogółem;2003;-;szt.; 
2000000;PODLASKIE;inne pojazdy - ogółem;2004;-;szt.; 
2000000;PODLASKIE;inne pojazdy - ogółem;2005;-;szt.; 
2000000;PODLASKIE;inne pojazdy - ogółem;2006;-;szt.; 
2000000;PODLASKIE;inne pojazdy - ogółem;2007;-;szt.; 
2000000;PODLASKIE;inne pojazdy - ogółem;2008;-;szt.; 
2000000;PODLASKIE;inne pojazdy - ogółem;2009;-;szt.; 
2000000;PODLASKIE;inne pojazdy - ogółem;2010;-;szt.; 
2000000;PODLASKIE;inne pojazdy - ogółem;2011;-;szt.; 
2000000;PODLASKIE;inne pojazdy - ogółem;2012;-;szt.; 
2000000;PODLASKIE;inne pojazdy - ogółem;2013;-;szt.; 
2000000;PODLASKIE;inne pojazdy - ogółem;2014;25;szt.; 
2000000;PODLASKIE;inne pojazdy - ogółem;2015;23;szt.; 
2000000;PODLASKIE;inne pojazdy - ogółem;2016;25;szt.; 
2000000;PODLASKIE;inne pojazdy - ogółem;2017;40;szt.; 
2000000;PODLASKIE;inne pojazdy - ogółem;2018;27;szt.; 
2000000;PODLASKIE;inne pojazdy - ogółem;2019;32;szt.; 
2000000;PODLASKIE;inne pojazdy - ogółem;2020;20;szt.; 
2000000;PODLASKIE;inne pojazdy - ogółem;2021;30;szt.; 
2000000;PODLASKIE;inne pojazdy - ogółem;2022;27;szt.; 
2000000;PODLASKIE;inne pojazdy - ogółem;2023;17;szt.; 
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2002;-;szt.; 
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2003;-;szt.; 
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2004;-;szt.; 
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2005;-;szt.; 
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2006;-;szt.; 
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2007;-;szt.; 
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2008;-;szt.; 
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2009;-;szt.; 
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2010;-;szt.; 
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2011;-;szt.; 
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2012;-;szt.; 
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2013;-;szt.; 
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2014;-;szt.; 
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2015;-;szt.; 
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2016;-;szt.; 
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2017;14;szt.; 
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2018;9;szt.; 
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2019;14;szt.; 
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2020;10;szt.; 
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2021;9;szt.; 
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2022;5;szt.; 
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2023;4;szt.; 
2200000;POMORSKIE;ogółem;2002;-;szt.; 
2200000;POMORSKIE;ogółem;2003;-;szt.; 
2200000;POMORSKIE;ogółem;2004;-;szt.; 
2200000;POMORSKIE;ogółem;2005;-;szt.; 
2200000;POMORSKIE;ogółem;2006;-;szt.; 
2200000;POMORSKIE;ogółem;2007;-;szt.; 
2200000;POMORSKIE;ogółem;2008;-;szt.; 
2200000;POMORSKIE;ogółem;2009;-;szt.; 
2200000;POMORSKIE;ogółem;2010;-;szt.; 
2200000;POMORSKIE;ogółem;2011;-;szt.; 
2200000;POMORSKIE;ogółem;2012;-;szt.; 
2200000;POMORSKIE;ogółem;2013;-;szt.; 
2200000;POMORSKIE;ogółem;2014;2154;szt.; 
2200000;POMORSKIE;ogółem;2015;2132;szt.; 
2200000;POMORSKIE;ogółem;2016;2334;szt.; 
2200000;POMORSKIE;ogółem;2017;2239;szt.; 
2200000;POMORSKIE;ogółem;2018;2141;szt.; 
2200000;POMORSKIE;ogółem;2019;1991;szt.; 
2200000;POMORSKIE;ogółem;2020;1639;szt.; 
2200000;POMORSKIE;ogółem;2021;1623;szt.; 
2200000;POMORSKIE;ogółem;2022;1461;szt.; 
2200000;POMORSKIE;ogółem;2023;1435;szt.; 
2200000;POMORSKIE;samochody osobowe;2002;-;szt.; 
2200000;POMORSKIE;samochody osobowe;2003;-;szt.; 
2200000;POMORSKIE;samochody osobowe;2004;-;szt.; 
2200000;POMORSKIE;samochody osobowe;2005;-;szt.; 
2200000;POMORSKIE;samochody osobowe;2006;-;szt.; 
2200000;POMORSKIE;samochody osobowe;2007;-;szt.; 
2200000;POMORSKIE;samochody osobowe;2008;-;szt.; 
2200000;POMORSKIE;samochody osobowe;2009;-;szt.; 
2200000;POMORSKIE;samochody osobowe;2010;-;szt.; 
2200000;POMORSKIE;samochody osobowe;2011;-;szt.; 
2200000;POMORSKIE;samochody osobowe;2012;-;szt.; 
2200000;POMORSKIE;samochody osobowe;2013;-;szt.; 
2200000;POMORSKIE;samochody osobowe;2014;1726;szt.; 
2200000;POMORSKIE;samochody osobowe;2015;1747;szt.; 
2200000;POMORSKIE;samochody osobowe;2016;1809;szt.; 
2200000;POMORSKIE;samochody osobowe;2017;1775;szt.; 
2200000;POMORSKIE;samochody osobowe;2018;1676;szt.; 
2200000;POMORSKIE;samochody osobowe;2019;1518;szt.; 
2200000;POMORSKIE;samochody osobowe;2020;1229;szt.; 
2200000;POMORSKIE;samochody osobowe;2021;1185;szt.; 
2200000;POMORSKIE;samochody osobowe;2022;1048;szt.; 
2200000;POMORSKIE;samochody osobowe;2023;1058;szt.; 
2200000;POMORSKIE;motocykle;2002;-;szt.; 
2200000;POMORSKIE;motocykle;2003;-;szt.; 
2200000;POMORSKIE;motocykle;2004;-;szt.; 
2200000;POMORSKIE;motocykle;2005;-;szt.; 
2200000;POMORSKIE;motocykle;2006;-;szt.; 
2200000;POMORSKIE;motocykle;2007;-;szt.; 
2200000;POMORSKIE;motocykle;2008;-;szt.; 
2200000;POMORSKIE;motocykle;2009;-;szt.; 
2200000;POMORSKIE;motocykle;2010;-;szt.; 
2200000;POMORSKIE;motocykle;2011;-;szt.; 
2200000;POMORSKIE;motocykle;2012;-;szt.; 
2200000;POMORSKIE;motocykle;2013;-;szt.; 
2200000;POMORSKIE;motocykle;2014;74;szt.; 
2200000;POMORSKIE;motocykle;2015;57;szt.; 
2200000;POMORSKIE;motocykle;2016;73;szt.; 
2200000;POMORSKIE;motocykle;2017;47;szt.; 
2200000;POMORSKIE;motocykle;2018;50;szt.; 
2200000;POMORSKIE;motocykle;2019;66;szt.; 
2200000;POMORSKIE;motocykle;2020;55;szt.; 
2200000;POMORSKIE;motocykle;2021;61;szt.; 
2200000;POMORSKIE;motocykle;2022;46;szt.; 
2200000;POMORSKIE;motocykle;2023;42;szt.; 
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2002;-;szt.; 
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2003;-;szt.; 
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2004;-;szt.; 
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2005;-;szt.; 
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2006;-;szt.; 
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2007;-;szt.; 
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2008;-;szt.; 
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2009;-;szt.; 
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2010;-;szt.; 
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2011;-;szt.; 
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2012;-;szt.; 
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2013;-;szt.; 
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2014;-;szt.; 
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2015;-;szt.; 
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2016;-;szt.; 
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2017;9;szt.; 
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2018;11;szt.; 
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2019;13;szt.; 
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2020;10;szt.; 
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2021;14;szt.; 
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2022;11;szt.; 
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2023;8;szt.; 
2200000;POMORSKIE;rowery;2002;-;szt.; 
2200000;POMORSKIE;rowery;2003;-;szt.; 
2200000;POMORSKIE;rowery;2004;-;szt.; 
2200000;POMORSKIE;rowery;2005;-;szt.; 
2200000;POMORSKIE;rowery;2006;-;szt.; 
2200000;POMORSKIE;rowery;2007;-;szt.; 
2200000;POMORSKIE;rowery;2008;-;szt.; 
2200000;POMORSKIE;rowery;2009;-;szt.; 
2200000;POMORSKIE;rowery;2010;-;szt.; 
2200000;POMORSKIE;rowery;2011;-;szt.; 
2200000;POMORSKIE;rowery;2012;-;szt.; 
2200000;POMORSKIE;rowery;2013;-;szt.; 
2200000;POMORSKIE;rowery;2014;120;szt.; 
2200000;POMORSKIE;rowery;2015;103;szt.; 
2200000;POMORSKIE;rowery;2016;156;szt.; 
2200000;POMORSKIE;rowery;2017;108;szt.; 
2200000;POMORSKIE;rowery;2018;108;szt.; 
2200000;POMORSKIE;rowery;2019;114;szt.; 
2200000;POMORSKIE;rowery;2020;95;szt.; 
2200000;POMORSKIE;rowery;2021;91;szt.; 
2200000;POMORSKIE;rowery;2022;96;szt.; 
2200000;POMORSKIE;rowery;2023;94;szt.; 
2200000;POMORSKIE;motorowery;2002;-;szt.; 
2200000;POMORSKIE;motorowery;2003;-;szt.; 
2200000;POMORSKIE;motorowery;2004;-;szt.; 
2200000;POMORSKIE;motorowery;2005;-;szt.; 
2200000;POMORSKIE;motorowery;2006;-;szt.; 
2200000;POMORSKIE;motorowery;2007;-;szt.; 
2200000;POMORSKIE;motorowery;2008;-;szt.; 
2200000;POMORSKIE;motorowery;2009;-;szt.; 
2200000;POMORSKIE;motorowery;2010;-;szt.; 
2200000;POMORSKIE;motorowery;2011;-;szt.; 
2200000;POMORSKIE;motorowery;2012;-;szt.; 
2200000;POMORSKIE;motorowery;2013;-;szt.; 
2200000;POMORSKIE;motorowery;2014;65;szt.; 
2200000;POMORSKIE;motorowery;2015;53;szt.; 
2200000;POMORSKIE;motorowery;2016;55;szt.; 
2200000;POMORSKIE;motorowery;2017;50;szt.; 
2200000;POMORSKIE;motorowery;2018;46;szt.; 
2200000;POMORSKIE;motorowery;2019;36;szt.; 
2200000;POMORSKIE;motorowery;2020;31;szt.; 
2200000;POMORSKIE;motorowery;2021;31;szt.; 
2200000;POMORSKIE;motorowery;2022;33;szt.; 
2200000;POMORSKIE;motorowery;2023;29;szt.; 
2200000;POMORSKIE;samochody ciężarowe;2002;-;szt.; 
2200000;POMORSKIE;samochody ciężarowe;2003;-;szt.; 
2200000;POMORSKIE;samochody ciężarowe;2004;-;szt.; 
2200000;POMORSKIE;samochody ciężarowe;2005;-;szt.; 
2200000;POMORSKIE;samochody ciężarowe;2006;-;szt.; 
2200000;POMORSKIE;samochody ciężarowe;2007;-;szt.; 
2200000;POMORSKIE;samochody ciężarowe;2008;-;szt.; 
2200000;POMORSKIE;samochody ciężarowe;2009;-;szt.; 
2200000;POMORSKIE;samochody ciężarowe;2010;-;szt.; 
2200000;POMORSKIE;samochody ciężarowe;2011;-;szt.; 
2200000;POMORSKIE;samochody ciężarowe;2012;-;szt.; 
2200000;POMORSKIE;samochody ciężarowe;2013;-;szt.; 
2200000;POMORSKIE;samochody ciężarowe;2014;92;szt.; 
2200000;POMORSKIE;samochody ciężarowe;2015;104;szt.; 
2200000;POMORSKIE;samochody ciężarowe;2016;150;szt.; 
2200000;POMORSKIE;samochody ciężarowe;2017;167;szt.; 
2200000;POMORSKIE;samochody ciężarowe;2018;159;szt.; 
2200000;POMORSKIE;samochody ciężarowe;2019;144;szt.; 
2200000;POMORSKIE;samochody ciężarowe;2020;131;szt.; 
2200000;POMORSKIE;samochody ciężarowe;2021;151;szt.; 
2200000;POMORSKIE;samochody ciężarowe;2022;134;szt.; 
2200000;POMORSKIE;samochody ciężarowe;2023;113;szt.; 
2200000;POMORSKIE;"hulajnogi elektryczne			";2002;-;szt.; 
2200000;POMORSKIE;"hulajnogi elektryczne			";2003;-;szt.; 
2200000;POMORSKIE;"hulajnogi elektryczne			";2004;-;szt.; 
2200000;POMORSKIE;"hulajnogi elektryczne			";2005;-;szt.; 
2200000;POMORSKIE;"hulajnogi elektryczne			";2006;-;szt.; 
2200000;POMORSKIE;"hulajnogi elektryczne			";2007;-;szt.; 
2200000;POMORSKIE;"hulajnogi elektryczne			";2008;-;szt.; 
2200000;POMORSKIE;"hulajnogi elektryczne			";2009;-;szt.; 
2200000;POMORSKIE;"hulajnogi elektryczne			";2010;-;szt.; 
2200000;POMORSKIE;"hulajnogi elektryczne			";2011;-;szt.; 
2200000;POMORSKIE;"hulajnogi elektryczne			";2012;-;szt.; 
2200000;POMORSKIE;"hulajnogi elektryczne			";2013;-;szt.; 
2200000;POMORSKIE;"hulajnogi elektryczne			";2014;-;szt.; 
2200000;POMORSKIE;"hulajnogi elektryczne			";2015;-;szt.; 
2200000;POMORSKIE;"hulajnogi elektryczne			";2016;-;szt.; 
2200000;POMORSKIE;"hulajnogi elektryczne			";2017;-;szt.; 
2200000;POMORSKIE;"hulajnogi elektryczne			";2018;-;szt.; 
2200000;POMORSKIE;"hulajnogi elektryczne			";2019;-;szt.; 
2200000;POMORSKIE;"hulajnogi elektryczne			";2020;-;szt.; 
2200000;POMORSKIE;"hulajnogi elektryczne			";2021;-;szt.; 
2200000;POMORSKIE;"hulajnogi elektryczne			";2022;-;szt.; 
2200000;POMORSKIE;"hulajnogi elektryczne			";2023;29;szt.; 
2200000;POMORSKIE;urządzenie transportu osobistego;2002;-;szt.; 
2200000;POMORSKIE;urządzenie transportu osobistego;2003;-;szt.; 
2200000;POMORSKIE;urządzenie transportu osobistego;2004;-;szt.; 
2200000;POMORSKIE;urządzenie transportu osobistego;2005;-;szt.; 
2200000;POMORSKIE;urządzenie transportu osobistego;2006;-;szt.; 
2200000;POMORSKIE;urządzenie transportu osobistego;2007;-;szt.; 
2200000;POMORSKIE;urządzenie transportu osobistego;2008;-;szt.; 
2200000;POMORSKIE;urządzenie transportu osobistego;2009;-;szt.; 
2200000;POMORSKIE;urządzenie transportu osobistego;2010;-;szt.; 
2200000;POMORSKIE;urządzenie transportu osobistego;2011;-;szt.; 
2200000;POMORSKIE;urządzenie transportu osobistego;2012;-;szt.; 
2200000;POMORSKIE;urządzenie transportu osobistego;2013;-;szt.; 
2200000;POMORSKIE;urządzenie transportu osobistego;2014;-;szt.; 
2200000;POMORSKIE;urządzenie transportu osobistego;2015;-;szt.; 
2200000;POMORSKIE;urządzenie transportu osobistego;2016;-;szt.; 
2200000;POMORSKIE;urządzenie transportu osobistego;2017;-;szt.; 
2200000;POMORSKIE;urządzenie transportu osobistego;2018;-;szt.; 
2200000;POMORSKIE;urządzenie transportu osobistego;2019;-;szt.; 
2200000;POMORSKIE;urządzenie transportu osobistego;2020;-;szt.; 
2200000;POMORSKIE;urządzenie transportu osobistego;2021;-;szt.; 
2200000;POMORSKIE;urządzenie transportu osobistego;2022;-;szt.; 
2200000;POMORSKIE;urządzenie transportu osobistego;2023;1;szt.; 
2200000;POMORSKIE;inne pojazdy - ogółem;2002;-;szt.; 
2200000;POMORSKIE;inne pojazdy - ogółem;2003;-;szt.; 
2200000;POMORSKIE;inne pojazdy - ogółem;2004;-;szt.; 
2200000;POMORSKIE;inne pojazdy - ogółem;2005;-;szt.; 
2200000;POMORSKIE;inne pojazdy - ogółem;2006;-;szt.; 
2200000;POMORSKIE;inne pojazdy - ogółem;2007;-;szt.; 
2200000;POMORSKIE;inne pojazdy - ogółem;2008;-;szt.; 
2200000;POMORSKIE;inne pojazdy - ogółem;2009;-;szt.; 
2200000;POMORSKIE;inne pojazdy - ogółem;2010;-;szt.; 
2200000;POMORSKIE;inne pojazdy - ogółem;2011;-;szt.; 
2200000;POMORSKIE;inne pojazdy - ogółem;2012;-;szt.; 
2200000;POMORSKIE;inne pojazdy - ogółem;2013;-;szt.; 
2200000;POMORSKIE;inne pojazdy - ogółem;2014;77;szt.; 
2200000;POMORSKIE;inne pojazdy - ogółem;2015;68;szt.; 
2200000;POMORSKIE;inne pojazdy - ogółem;2016;91;szt.; 
2200000;POMORSKIE;inne pojazdy - ogółem;2017;83;szt.; 
2200000;POMORSKIE;inne pojazdy - ogółem;2018;91;szt.; 
2200000;POMORSKIE;inne pojazdy - ogółem;2019;100;szt.; 
2200000;POMORSKIE;inne pojazdy - ogółem;2020;88;szt.; 
2200000;POMORSKIE;inne pojazdy - ogółem;2021;90;szt.; 
2200000;POMORSKIE;inne pojazdy - ogółem;2022;93;szt.; 
2200000;POMORSKIE;inne pojazdy - ogółem;2023;61;szt.; 
2200000;POMORSKIE;inne pojazdy - pojazd nieustalony;2002;-;szt.; 
2200000;POMORSKIE;inne pojazdy - pojazd nieustalony;2003;-;szt.; 
2200000;POMORSKIE;inne pojazdy - pojazd nieustalony;2004;-;szt.; 
2200000;POMORSKIE;inne pojazdy - pojazd nieustalony;2005;-;szt.; 
2200000;POMORSKIE;inne pojazdy - pojazd nieustalony;2006;-;szt.; 
2200000;POMORSKIE;inne pojazdy - pojazd nieustalony;2007;-;szt.; 
2200000;POMORSKIE;inne pojazdy - pojazd nieustalony;2008;-;szt.; 
2200000;POMORSKIE;inne pojazdy - pojazd nieustalony;2009;-;szt.; 
2200000;POMORSKIE;inne pojazdy - pojazd nieustalony;2010;-;szt.; 
2200000;POMORSKIE;inne pojazdy - pojazd nieustalony;2011;-;szt.; 
2200000;POMORSKIE;inne pojazdy - pojazd nieustalony;2012;-;szt.; 
2200000;POMORSKIE;inne pojazdy - pojazd nieustalony;2013;-;szt.; 
2200000;POMORSKIE;inne pojazdy - pojazd nieustalony;2014;-;szt.; 
2200000;POMORSKIE;inne pojazdy - pojazd nieustalony;2015;-;szt.; 
2200000;POMORSKIE;inne pojazdy - pojazd nieustalony;2016;-;szt.; 
2200000;POMORSKIE;inne pojazdy - pojazd nieustalony;2017;35;szt.; 
2200000;POMORSKIE;inne pojazdy - pojazd nieustalony;2018;48;szt.; 
2200000;POMORSKIE;inne pojazdy - pojazd nieustalony;2019;53;szt.; 
2200000;POMORSKIE;inne pojazdy - pojazd nieustalony;2020;50;szt.; 
2200000;POMORSKIE;inne pojazdy - pojazd nieustalony;2021;33;szt.; 
2200000;POMORSKIE;inne pojazdy - pojazd nieustalony;2022;19;szt.; 
2200000;POMORSKIE;inne pojazdy - pojazd nieustalony;2023;19;szt.; 
2400000;ŚLĄSKIE;ogółem;2002;-;szt.; 
2400000;ŚLĄSKIE;ogółem;2003;-;szt.; 
2400000;ŚLĄSKIE;ogółem;2004;-;szt.; 
2400000;ŚLĄSKIE;ogółem;2005;-;szt.; 
2400000;ŚLĄSKIE;ogółem;2006;-;szt.; 
2400000;ŚLĄSKIE;ogółem;2007;-;szt.; 
2400000;ŚLĄSKIE;ogółem;2008;-;szt.; 
2400000;ŚLĄSKIE;ogółem;2009;-;szt.; 
2400000;ŚLĄSKIE;ogółem;2010;-;szt.; 
2400000;ŚLĄSKIE;ogółem;2011;-;szt.; 
2400000;ŚLĄSKIE;ogółem;2012;-;szt.; 
2400000;ŚLĄSKIE;ogółem;2013;-;szt.; 
2400000;ŚLĄSKIE;ogółem;2014;3603;szt.; 
2400000;ŚLĄSKIE;ogółem;2015;3125;szt.; 
2400000;ŚLĄSKIE;ogółem;2016;3140;szt.; 
2400000;ŚLĄSKIE;ogółem;2017;2967;szt.; 
2400000;ŚLĄSKIE;ogółem;2018;2746;szt.; 
2400000;ŚLĄSKIE;ogółem;2019;2552;szt.; 
2400000;ŚLĄSKIE;ogółem;2020;2087;szt.; 
2400000;ŚLĄSKIE;ogółem;2021;1989;szt.; 
2400000;ŚLĄSKIE;ogółem;2022;1810;szt.; 
2400000;ŚLĄSKIE;ogółem;2023;1704;szt.; 
2400000;ŚLĄSKIE;samochody osobowe;2002;-;szt.; 
2400000;ŚLĄSKIE;samochody osobowe;2003;-;szt.; 
2400000;ŚLĄSKIE;samochody osobowe;2004;-;szt.; 
2400000;ŚLĄSKIE;samochody osobowe;2005;-;szt.; 
2400000;ŚLĄSKIE;samochody osobowe;2006;-;szt.; 
2400000;ŚLĄSKIE;samochody osobowe;2007;-;szt.; 
2400000;ŚLĄSKIE;samochody osobowe;2008;-;szt.; 
2400000;ŚLĄSKIE;samochody osobowe;2009;-;szt.; 
2400000;ŚLĄSKIE;samochody osobowe;2010;-;szt.; 
2400000;ŚLĄSKIE;samochody osobowe;2011;-;szt.; 
2400000;ŚLĄSKIE;samochody osobowe;2012;-;szt.; 
2400000;ŚLĄSKIE;samochody osobowe;2013;-;szt.; 
2400000;ŚLĄSKIE;samochody osobowe;2014;2741;szt.; 
2400000;ŚLĄSKIE;samochody osobowe;2015;2409;szt.; 
2400000;ŚLĄSKIE;samochody osobowe;2016;2406;szt.; 
2400000;ŚLĄSKIE;samochody osobowe;2017;2244;szt.; 
2400000;ŚLĄSKIE;samochody osobowe;2018;2035;szt.; 
2400000;ŚLĄSKIE;samochody osobowe;2019;1913;szt.; 
2400000;ŚLĄSKIE;samochody osobowe;2020;1578;szt.; 
2400000;ŚLĄSKIE;samochody osobowe;2021;1426;szt.; 
2400000;ŚLĄSKIE;samochody osobowe;2022;1360;szt.; 
2400000;ŚLĄSKIE;samochody osobowe;2023;1273;szt.; 
2400000;ŚLĄSKIE;motocykle;2002;-;szt.; 
2400000;ŚLĄSKIE;motocykle;2003;-;szt.; 
2400000;ŚLĄSKIE;motocykle;2004;-;szt.; 
2400000;ŚLĄSKIE;motocykle;2005;-;szt.; 
2400000;ŚLĄSKIE;motocykle;2006;-;szt.; 
2400000;ŚLĄSKIE;motocykle;2007;-;szt.; 
2400000;ŚLĄSKIE;motocykle;2008;-;szt.; 
2400000;ŚLĄSKIE;motocykle;2009;-;szt.; 
2400000;ŚLĄSKIE;motocykle;2010;-;szt.; 
2400000;ŚLĄSKIE;motocykle;2011;-;szt.; 
2400000;ŚLĄSKIE;motocykle;2012;-;szt.; 
2400000;ŚLĄSKIE;motocykle;2013;-;szt.; 
2400000;ŚLĄSKIE;motocykle;2014;150;szt.; 
2400000;ŚLĄSKIE;motocykle;2015;98;szt.; 
2400000;ŚLĄSKIE;motocykle;2016;105;szt.; 
2400000;ŚLĄSKIE;motocykle;2017;78;szt.; 
2400000;ŚLĄSKIE;motocykle;2018;80;szt.; 
2400000;ŚLĄSKIE;motocykle;2019;65;szt.; 
