Kod;Nazwa;Wypadki drogowe według pojazdu sprawcy;Rok;Wartosc;Jednostka miary;Region_Type
2000000;PODLASKIE;ogółem;2012;-;szt.;województwo
2000000;PODLASKIE;ogółem;2013;-;szt.;województwo
2000000;PODLASKIE;ogółem;2014;564;szt.;województwo
2000000;PODLASKIE;ogółem;2015;582;szt.;województwo
2000000;PODLASKIE;ogółem;2016;613;szt.;województwo
2000000;PODLASKIE;ogółem;2017;622;szt.;województwo
2000000;PODLASKIE;ogółem;2018;605;szt.;województwo
2000000;PODLASKIE;ogółem;2019;515;szt.;województwo
2000000;PODLASKIE;ogółem;2020;393;szt.;województwo
2000000;PODLASKIE;ogółem;2021;400;szt.;województwo
2000000;PODLASKIE;ogółem;2022;310;szt.;województwo
2000000;PODLASKIE;ogółem;2023;314;szt.;województwo
2000000;PODLASKIE;samochody osobowe;2002;-;szt.;województwo
2000000;PODLASKIE;samochody osobowe;2003;-;szt.;województwo
2000000;PODLASKIE;samochody osobowe;2004;-;szt.;województwo
2000000;PODLASKIE;samochody osobowe;2005;-;szt.;województwo
2000000;PODLASKIE;samochody osobowe;2006;-;szt.;województwo
2000000;PODLASKIE;samochody osobowe;2007;-;szt.;województwo
2000000;PODLASKIE;samochody osobowe;2008;-;szt.;województwo
2000000;PODLASKIE;samochody osobowe;2009;-;szt.;województwo
2000000;PODLASKIE;samochody osobowe;2010;-;szt.;województwo
2000000;PODLASKIE;samochody osobowe;2011;-;szt.;województwo
2000000;PODLASKIE;samochody osobowe;2012;-;szt.;województwo
2000000;PODLASKIE;samochody osobowe;2013;-;szt.;województwo
2000000;PODLASKIE;samochody osobowe;2014;422;szt.;województwo
2000000;PODLASKIE;samochody osobowe;2015;471;szt.;województwo
2000000;PODLASKIE;samochody osobowe;2016;467;szt.;województwo
2000000;PODLASKIE;samochody osobowe;2017;467;szt.;województwo
2000000;PODLASKIE;samochody osobowe;2018;466;szt.;województwo
2000000;PODLASKIE;samochody osobowe;2019;384;szt.;województwo
2000000;PODLASKIE;samochody osobowe;2020;308;szt.;województwo
2000000;PODLASKIE;samochody osobowe;2021;292;szt.;województwo
2000000;PODLASKIE;samochody osobowe;2022;199;szt.;województwo
2000000;PODLASKIE;samochody osobowe;2023;224;szt.;województwo
2000000;PODLASKIE;motocykle;2002;-;szt.;województwo
2000000;PODLASKIE;motocykle;2003;-;szt.;województwo
2000000;PODLASKIE;motocykle;2004;-;szt.;województwo
2000000;PODLASKIE;motocykle;2005;-;szt.;województwo
2000000;PODLASKIE;motocykle;2006;-;szt.;województwo
2000000;PODLASKIE;motocykle;2007;-;szt.;województwo
2000000;PODLASKIE;motocykle;2008;-;szt.;województwo
2000000;PODLASKIE;motocykle;2009;-;szt.;województwo
2000000;PODLASKIE;motocykle;2010;-;szt.;województwo
2000000;PODLASKIE;motocykle;2011;-;szt.;województwo
2000000;PODLASKIE;motocykle;2012;-;szt.;województwo
2000000;PODLASKIE;motocykle;2013;-;szt.;województwo
2000000;PODLASKIE;motocykle;2014;19;szt.;województwo
2000000;PODLASKIE;motocykle;2015;18;szt.;województwo
2000000;PODLASKIE;motocykle;2016;20;szt.;województwo
2000000;PODLASKIE;motocykle;2017;16;szt.;województwo
2000000;PODLASKIE;motocykle;2018;13;szt.;województwo
2000000;PODLASKIE;motocykle;2019;15;szt.;województwo
2000000;PODLASKIE;motocykle;2020;20;szt.;województwo
2000000;PODLASKIE;motocykle;2021;18;szt.;województwo
2000000;PODLASKIE;motocykle;2022;11;szt.;województwo
2000000;PODLASKIE;motocykle;2023;9;szt.;województwo
2000000;PODLASKIE;motocykle o pojemności silnika do 125 cm3;2002;-;szt.;województwo
2000000;PODLASKIE;motocykle o pojemności silnika do 125 cm3;2003;-;szt.;województwo
2000000;PODLASKIE;motocykle o pojemności silnika do 125 cm3;2004;-;szt.;województwo
2000000;PODLASKIE;motocykle o pojemności silnika do 125 cm3;2005;-;szt.;województwo
2000000;PODLASKIE;motocykle o pojemności silnika do 125 cm3;2006;-;szt.;województwo
2000000;PODLASKIE;motocykle o pojemności silnika do 125 cm3;2007;-;szt.;województwo
2000000;PODLASKIE;motocykle o pojemności silnika do 125 cm3;2008;-;szt.;województwo
2000000;PODLASKIE;motocykle o pojemności silnika do 125 cm3;2009;-;szt.;województwo
2000000;PODLASKIE;motocykle o pojemności silnika do 125 cm3;2010;-;szt.;województwo
2000000;PODLASKIE;motocykle o pojemności silnika do 125 cm3;2011;-;szt.;województwo
2000000;PODLASKIE;motocykle o pojemności silnika do 125 cm3;2012;-;szt.;województwo
2000000;PODLASKIE;motocykle o pojemności silnika do 125 cm3;2013;-;szt.;województwo
2000000;PODLASKIE;motocykle o pojemności silnika do 125 cm3;2014;-;szt.;województwo
2000000;PODLASKIE;motocykle o pojemności silnika do 125 cm3;2015;-;szt.;województwo
2000000;PODLASKIE;motocykle o pojemności silnika do 125 cm3;2016;-;szt.;województwo
2000000;PODLASKIE;motocykle o pojemności silnika do 125 cm3;2017;3;szt.;województwo
2000000;PODLASKIE;motocykle o pojemności silnika do 125 cm3;2018;6;szt.;województwo
2000000;PODLASKIE;motocykle o pojemności silnika do 125 cm3;2019;2;szt.;województwo
2000000;PODLASKIE;motocykle o pojemności silnika do 125 cm3;2020;2;szt.;województwo
2000000;PODLASKIE;motocykle o pojemności silnika do 125 cm3;2021;3;szt.;województwo
2000000;PODLASKIE;motocykle o pojemności silnika do 125 cm3;2022;1;szt.;województwo
2000000;PODLASKIE;motocykle o pojemności silnika do 125 cm3;2023;3;szt.;województwo
2000000;PODLASKIE;rowery;2002;-;szt.;województwo
2000000;PODLASKIE;rowery;2003;-;szt.;województwo
2000000;PODLASKIE;rowery;2004;-;szt.;województwo
2000000;PODLASKIE;rowery;2005;-;szt.;województwo
2000000;PODLASKIE;rowery;2006;-;szt.;województwo
2000000;PODLASKIE;rowery;2007;-;szt.;województwo
2000000;PODLASKIE;rowery;2008;-;szt.;województwo
2000000;PODLASKIE;rowery;2009;-;szt.;województwo
2000000;PODLASKIE;rowery;2010;-;szt.;województwo
2000000;PODLASKIE;rowery;2011;-;szt.;województwo
2000000;PODLASKIE;rowery;2012;-;szt.;województwo
2000000;PODLASKIE;rowery;2013;-;szt.;województwo
2000000;PODLASKIE;rowery;2014;27;szt.;województwo
2000000;PODLASKIE;rowery;2015;24;szt.;województwo
2000000;PODLASKIE;rowery;2016;28;szt.;województwo
2000000;PODLASKIE;rowery;2017;31;szt.;województwo
2000000;PODLASKIE;rowery;2018;23;szt.;województwo
2000000;PODLASKIE;rowery;2019;30;szt.;województwo
2000000;PODLASKIE;rowery;2020;16;szt.;województwo
2000000;PODLASKIE;rowery;2021;21;szt.;województwo
2000000;PODLASKIE;rowery;2022;21;szt.;województwo
2000000;PODLASKIE;rowery;2023;20;szt.;województwo
2000000;PODLASKIE;motorowery;2002;-;szt.;województwo
2000000;PODLASKIE;motorowery;2003;-;szt.;województwo
2000000;PODLASKIE;motorowery;2004;-;szt.;województwo
2000000;PODLASKIE;motorowery;2005;-;szt.;województwo
2000000;PODLASKIE;motorowery;2006;-;szt.;województwo
2000000;PODLASKIE;motorowery;2007;-;szt.;województwo
2000000;PODLASKIE;motorowery;2008;-;szt.;województwo
2000000;PODLASKIE;motorowery;2009;-;szt.;województwo
2000000;PODLASKIE;motorowery;2010;-;szt.;województwo
2000000;PODLASKIE;motorowery;2011;-;szt.;województwo
2000000;PODLASKIE;motorowery;2012;-;szt.;województwo
2000000;PODLASKIE;motorowery;2013;-;szt.;województwo
2000000;PODLASKIE;motorowery;2014;14;szt.;województwo
2000000;PODLASKIE;motorowery;2015;10;szt.;województwo
2000000;PODLASKIE;motorowery;2016;15;szt.;województwo
2000000;PODLASKIE;motorowery;2017;12;szt.;województwo
2000000;PODLASKIE;motorowery;2018;7;szt.;województwo
2000000;PODLASKIE;motorowery;2019;8;szt.;województwo
2000000;PODLASKIE;motorowery;2020;6;szt.;województwo
2000000;PODLASKIE;motorowery;2021;6;szt.;województwo
2000000;PODLASKIE;motorowery;2022;6;szt.;województwo
2000000;PODLASKIE;motorowery;2023;3;szt.;województwo
2000000;PODLASKIE;samochody ciężarowe;2002;-;szt.;województwo
2000000;PODLASKIE;samochody ciężarowe;2003;-;szt.;województwo
2000000;PODLASKIE;samochody ciężarowe;2004;-;szt.;województwo
2000000;PODLASKIE;samochody ciężarowe;2005;-;szt.;województwo
2000000;PODLASKIE;samochody ciężarowe;2006;-;szt.;województwo
2000000;PODLASKIE;samochody ciężarowe;2007;-;szt.;województwo
2000000;PODLASKIE;samochody ciężarowe;2008;-;szt.;województwo
2000000;PODLASKIE;samochody ciężarowe;2009;-;szt.;województwo
2000000;PODLASKIE;samochody ciężarowe;2010;-;szt.;województwo
2000000;PODLASKIE;samochody ciężarowe;2011;-;szt.;województwo
2000000;PODLASKIE;samochody ciężarowe;2012;-;szt.;województwo
2000000;PODLASKIE;samochody ciężarowe;2013;-;szt.;województwo
2000000;PODLASKIE;samochody ciężarowe;2014;57;szt.;województwo
2000000;PODLASKIE;samochody ciężarowe;2015;36;szt.;województwo
2000000;PODLASKIE;samochody ciężarowe;2016;58;szt.;województwo
2000000;PODLASKIE;samochody ciężarowe;2017;53;szt.;województwo
2000000;PODLASKIE;samochody ciężarowe;2018;63;szt.;województwo
2000000;PODLASKIE;samochody ciężarowe;2019;44;szt.;województwo
2000000;PODLASKIE;samochody ciężarowe;2020;21;szt.;województwo
2000000;PODLASKIE;samochody ciężarowe;2021;30;szt.;województwo
2000000;PODLASKIE;samochody ciężarowe;2022;45;szt.;województwo
2000000;PODLASKIE;samochody ciężarowe;2023;34;szt.;województwo
2000000;PODLASKIE;hulajnogi elektryczne			;2002;-;szt.;województwo
2000000;PODLASKIE;hulajnogi elektryczne			;2003;-;szt.;województwo
2000000;PODLASKIE;hulajnogi elektryczne			;2004;-;szt.;województwo
2000000;PODLASKIE;hulajnogi elektryczne			;2005;-;szt.;województwo
2000000;PODLASKIE;hulajnogi elektryczne			;2006;-;szt.;województwo
2000000;PODLASKIE;hulajnogi elektryczne			;2007;-;szt.;województwo
2000000;PODLASKIE;hulajnogi elektryczne			;2008;-;szt.;województwo
2000000;PODLASKIE;hulajnogi elektryczne			;2009;-;szt.;województwo
2000000;PODLASKIE;hulajnogi elektryczne			;2010;-;szt.;województwo
2000000;PODLASKIE;hulajnogi elektryczne			;2011;-;szt.;województwo
2000000;PODLASKIE;hulajnogi elektryczne			;2012;-;szt.;województwo
2000000;PODLASKIE;hulajnogi elektryczne			;2013;-;szt.;województwo
2000000;PODLASKIE;hulajnogi elektryczne			;2014;-;szt.;województwo
2000000;PODLASKIE;hulajnogi elektryczne			;2015;-;szt.;województwo
2000000;PODLASKIE;hulajnogi elektryczne			;2016;-;szt.;województwo
2000000;PODLASKIE;hulajnogi elektryczne			;2017;-;szt.;województwo
2000000;PODLASKIE;hulajnogi elektryczne			;2018;-;szt.;województwo
2000000;PODLASKIE;hulajnogi elektryczne			;2019;-;szt.;województwo
2000000;PODLASKIE;hulajnogi elektryczne			;2020;-;szt.;województwo
2000000;PODLASKIE;hulajnogi elektryczne			;2021;-;szt.;województwo
2000000;PODLASKIE;hulajnogi elektryczne			;2022;-;szt.;województwo
2000000;PODLASKIE;hulajnogi elektryczne			;2023;4;szt.;województwo
2000000;PODLASKIE;urządzenie transportu osobistego;2002;-;szt.;województwo
2000000;PODLASKIE;urządzenie transportu osobistego;2003;-;szt.;województwo
2000000;PODLASKIE;urządzenie transportu osobistego;2004;-;szt.;województwo
2000000;PODLASKIE;urządzenie transportu osobistego;2005;-;szt.;województwo
2000000;PODLASKIE;urządzenie transportu osobistego;2006;-;szt.;województwo
2000000;PODLASKIE;urządzenie transportu osobistego;2007;-;szt.;województwo
2000000;PODLASKIE;urządzenie transportu osobistego;2008;-;szt.;województwo
2000000;PODLASKIE;urządzenie transportu osobistego;2009;-;szt.;województwo
2000000;PODLASKIE;urządzenie transportu osobistego;2010;-;szt.;województwo
2000000;PODLASKIE;urządzenie transportu osobistego;2011;-;szt.;województwo
2000000;PODLASKIE;urządzenie transportu osobistego;2012;-;szt.;województwo
2000000;PODLASKIE;urządzenie transportu osobistego;2013;-;szt.;województwo
2000000;PODLASKIE;urządzenie transportu osobistego;2014;-;szt.;województwo
2000000;PODLASKIE;urządzenie transportu osobistego;2015;-;szt.;województwo
2000000;PODLASKIE;urządzenie transportu osobistego;2016;-;szt.;województwo
2000000;PODLASKIE;urządzenie transportu osobistego;2017;-;szt.;województwo
2000000;PODLASKIE;urządzenie transportu osobistego;2018;-;szt.;województwo
2000000;PODLASKIE;urządzenie transportu osobistego;2019;-;szt.;województwo
2000000;PODLASKIE;urządzenie transportu osobistego;2020;-;szt.;województwo
2000000;PODLASKIE;urządzenie transportu osobistego;2021;-;szt.;województwo
2000000;PODLASKIE;urządzenie transportu osobistego;2022;-;szt.;województwo
2000000;PODLASKIE;urządzenie transportu osobistego;2023;0;szt.;województwo
2000000;PODLASKIE;inne pojazdy - ogółem;2002;-;szt.;województwo
2000000;PODLASKIE;inne pojazdy - ogółem;2003;-;szt.;województwo
2000000;PODLASKIE;inne pojazdy - ogółem;2004;-;szt.;województwo
2000000;PODLASKIE;inne pojazdy - ogółem;2005;-;szt.;województwo
2000000;PODLASKIE;inne pojazdy - ogółem;2006;-;szt.;województwo
2000000;PODLASKIE;inne pojazdy - ogółem;2007;-;szt.;województwo
2000000;PODLASKIE;inne pojazdy - ogółem;2008;-;szt.;województwo
2000000;PODLASKIE;inne pojazdy - ogółem;2009;-;szt.;województwo
2000000;PODLASKIE;inne pojazdy - ogółem;2010;-;szt.;województwo
2000000;PODLASKIE;inne pojazdy - ogółem;2011;-;szt.;województwo
2000000;PODLASKIE;inne pojazdy - ogółem;2012;-;szt.;województwo
2000000;PODLASKIE;inne pojazdy - ogółem;2013;-;szt.;województwo
2000000;PODLASKIE;inne pojazdy - ogółem;2014;25;szt.;województwo
2000000;PODLASKIE;inne pojazdy - ogółem;2015;23;szt.;województwo
2000000;PODLASKIE;inne pojazdy - ogółem;2016;25;szt.;województwo
2000000;PODLASKIE;inne pojazdy - ogółem;2017;40;szt.;województwo
2000000;PODLASKIE;inne pojazdy - ogółem;2018;27;szt.;województwo
2000000;PODLASKIE;inne pojazdy - ogółem;2019;32;szt.;województwo
2000000;PODLASKIE;inne pojazdy - ogółem;2020;20;szt.;województwo
2000000;PODLASKIE;inne pojazdy - ogółem;2021;30;szt.;województwo
2000000;PODLASKIE;inne pojazdy - ogółem;2022;27;szt.;województwo
2000000;PODLASKIE;inne pojazdy - ogółem;2023;17;szt.;województwo
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2002;-;szt.;województwo
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2003;-;szt.;województwo
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2004;-;szt.;województwo
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2005;-;szt.;województwo
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2006;-;szt.;województwo
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2007;-;szt.;województwo
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2008;-;szt.;województwo
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2009;-;szt.;województwo
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2010;-;szt.;województwo
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2011;-;szt.;województwo
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2012;-;szt.;województwo
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2013;-;szt.;województwo
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2014;-;szt.;województwo
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2015;-;szt.;województwo
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2016;-;szt.;województwo
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2017;14;szt.;województwo
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2018;9;szt.;województwo
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2019;14;szt.;województwo
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2020;10;szt.;województwo
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2021;9;szt.;województwo
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2022;5;szt.;województwo
2000000;PODLASKIE;inne pojazdy - pojazd nieustalony;2023;4;szt.;województwo
2200000;POMORSKIE;ogółem;2002;-;szt.;województwo
2200000;POMORSKIE;ogółem;2003;-;szt.;województwo
2200000;POMORSKIE;ogółem;2004;-;szt.;województwo
2200000;POMORSKIE;ogółem;2005;-;szt.;województwo
2200000;POMORSKIE;ogółem;2006;-;szt.;województwo
2200000;POMORSKIE;ogółem;2007;-;szt.;województwo
2200000;POMORSKIE;ogółem;2008;-;szt.;województwo
2200000;POMORSKIE;ogółem;2009;-;szt.;województwo
2200000;POMORSKIE;ogółem;2010;-;szt.;województwo
2200000;POMORSKIE;ogółem;2011;-;szt.;województwo
2200000;POMORSKIE;ogółem;2012;-;szt.;województwo
2200000;POMORSKIE;ogółem;2013;-;szt.;województwo
2200000;POMORSKIE;ogółem;2014;2154;szt.;województwo
2200000;POMORSKIE;ogółem;2015;2132;szt.;województwo
2200000;POMORSKIE;ogółem;2016;2334;szt.;województwo
2200000;POMORSKIE;ogółem;2017;2239;szt.;województwo
2200000;POMORSKIE;ogółem;2018;2141;szt.;województwo
2200000;POMORSKIE;ogółem;2019;1991;szt.;województwo
2200000;POMORSKIE;ogółem;2020;1639;szt.;województwo
2200000;POMORSKIE;ogółem;2021;1623;szt.;województwo
2200000;POMORSKIE;ogółem;2022;1461;szt.;województwo
2200000;POMORSKIE;ogółem;2023;1435;szt.;województwo
2200000;POMORSKIE;samochody osobowe;2002;-;szt.;województwo
2200000;POMORSKIE;samochody osobowe;2003;-;szt.;województwo
2200000;POMORSKIE;samochody osobowe;2004;-;szt.;województwo
2200000;POMORSKIE;samochody osobowe;2005;-;szt.;województwo
2200000;POMORSKIE;samochody osobowe;2006;-;szt.;województwo
2200000;POMORSKIE;samochody osobowe;2007;-;szt.;województwo
2200000;POMORSKIE;samochody osobowe;2008;-;szt.;województwo
2200000;POMORSKIE;samochody osobowe;2009;-;szt.;województwo
2200000;POMORSKIE;samochody osobowe;2010;-;szt.;województwo
2200000;POMORSKIE;samochody osobowe;2011;-;szt.;województwo
2200000;POMORSKIE;samochody osobowe;2012;-;szt.;województwo
2200000;POMORSKIE;samochody osobowe;2013;-;szt.;województwo
2200000;POMORSKIE;samochody osobowe;2014;1726;szt.;województwo
2200000;POMORSKIE;samochody osobowe;2015;1747;szt.;województwo
2200000;POMORSKIE;samochody osobowe;2016;1809;szt.;województwo
2200000;POMORSKIE;samochody osobowe;2017;1775;szt.;województwo
2200000;POMORSKIE;samochody osobowe;2018;1676;szt.;województwo
2200000;POMORSKIE;samochody osobowe;2019;1518;szt.;województwo
2200000;POMORSKIE;samochody osobowe;2020;1229;szt.;województwo
2200000;POMORSKIE;samochody osobowe;2021;1185;szt.;województwo
2200000;POMORSKIE;samochody osobowe;2022;1048;szt.;województwo
2200000;POMORSKIE;samochody osobowe;2023;1058;szt.;województwo
2200000;POMORSKIE;motocykle;2002;-;szt.;województwo
2200000;POMORSKIE;motocykle;2003;-;szt.;województwo
2200000;POMORSKIE;motocykle;2004;-;szt.;województwo
2200000;POMORSKIE;motocykle;2005;-;szt.;województwo
2200000;POMORSKIE;motocykle;2006;-;szt.;województwo
2200000;POMORSKIE;motocykle;2007;-;szt.;województwo
2200000;POMORSKIE;motocykle;2008;-;szt.;województwo
2200000;POMORSKIE;motocykle;2009;-;szt.;województwo
2200000;POMORSKIE;motocykle;2010;-;szt.;województwo
2200000;POMORSKIE;motocykle;2011;-;szt.;województwo
2200000;POMORSKIE;motocykle;2012;-;szt.;województwo
2200000;POMORSKIE;motocykle;2013;-;szt.;województwo
2200000;POMORSKIE;motocykle;2014;74;szt.;województwo
2200000;POMORSKIE;motocykle;2015;57;szt.;województwo
2200000;POMORSKIE;motocykle;2016;73;szt.;województwo
2200000;POMORSKIE;motocykle;2017;47;szt.;województwo
2200000;POMORSKIE;motocykle;2018;50;szt.;województwo
2200000;POMORSKIE;motocykle;2019;66;szt.;województwo
2200000;POMORSKIE;motocykle;2020;55;szt.;województwo
2200000;POMORSKIE;motocykle;2021;61;szt.;województwo
2200000;POMORSKIE;motocykle;2022;46;szt.;województwo
2200000;POMORSKIE;motocykle;2023;42;szt.;województwo
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2002;-;szt.;województwo
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2003;-;szt.;województwo
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2004;-;szt.;województwo
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2005;-;szt.;województwo
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2006;-;szt.;województwo
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2007;-;szt.;województwo
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2008;-;szt.;województwo
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2009;-;szt.;województwo
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2010;-;szt.;województwo
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2011;-;szt.;województwo
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2012;-;szt.;województwo
2200000;POMORSKIE;motocykle o pojemności silnika do 125 cm3;2013;-;szt.;województwo
