Kod;Nazwa;Ważniejsze przyczyny wypadków;Rok;Wartosc;Jednostka miary;Region_Type
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2019;92;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2020;78;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2021;75;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2022;88;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2023;68;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2014;420;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2015;414;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2016;501;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2017;425;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2018;430;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2019;358;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2020;285;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2021;258;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2022;287;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2023;301;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2014;358;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2015;392;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2016;384;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2017;368;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2018;338;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2019;316;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2020;194;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2021;198;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2022;218;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2023;203;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - pozostałe;2014;627;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - pozostałe;2015;675;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - pozostałe;2016;789;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - pozostałe;2017;707;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - pozostałe;2018;765;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - pozostałe;2019;708;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - pozostałe;2020;454;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - pozostałe;2021;471;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - pozostałe;2022;519;szt.;województwo
1200000;MAŁOPOLSKIE;wina kierujących pojazdami - pozostałe;2023;523;szt.;województwo
1200000;MAŁOPOLSKIE;wina pieszych - ogółem;2014;398;szt.;województwo
1200000;MAŁOPOLSKIE;wina pieszych - ogółem;2015;365;szt.;województwo
1200000;MAŁOPOLSKIE;wina pieszych - ogółem;2016;322;szt.;województwo
1200000;MAŁOPOLSKIE;wina pieszych - ogółem;2017;333;szt.;województwo
1200000;MAŁOPOLSKIE;wina pieszych - ogółem;2018;274;szt.;województwo
1200000;MAŁOPOLSKIE;wina pieszych - ogółem;2019;209;szt.;województwo
1200000;MAŁOPOLSKIE;wina pieszych - ogółem;2020;132;szt.;województwo
1200000;MAŁOPOLSKIE;wina pieszych - ogółem;2021;162;szt.;województwo
1200000;MAŁOPOLSKIE;wina pieszych - ogółem;2022;126;szt.;województwo
1200000;MAŁOPOLSKIE;wina pieszych - ogółem;2023;130;szt.;województwo
1200000;MAŁOPOLSKIE;wina pieszych - nieostrożne wejście na jezdnię;2014;262;szt.;województwo
1200000;MAŁOPOLSKIE;wina pieszych - nieostrożne wejście na jezdnię;2015;235;szt.;województwo
1200000;MAŁOPOLSKIE;wina pieszych - nieostrożne wejście na jezdnię;2016;190;szt.;województwo
1200000;MAŁOPOLSKIE;wina pieszych - nieostrożne wejście na jezdnię;2017;201;szt.;województwo
1200000;MAŁOPOLSKIE;wina pieszych - nieostrożne wejście na jezdnię;2018;160;szt.;województwo
1200000;MAŁOPOLSKIE;wina pieszych - nieostrożne wejście na jezdnię;2019;132;szt.;województwo
1200000;MAŁOPOLSKIE;wina pieszych - nieostrożne wejście na jezdnię;2020;72;szt.;województwo
1200000;MAŁOPOLSKIE;wina pieszych - nieostrożne wejście na jezdnię;2021;110;szt.;województwo
1200000;MAŁOPOLSKIE;wina pieszych - nieostrożne wejście na jezdnię;2022;77;szt.;województwo
1200000;MAŁOPOLSKIE;wina pieszych - nieostrożne wejście na jezdnię;2023;85;szt.;województwo
1200000;MAŁOPOLSKIE;wina pieszych - pozostałe;2014;-;szt.;województwo
1200000;MAŁOPOLSKIE;wina pieszych - pozostałe;2015;-;szt.;województwo
1200000;MAŁOPOLSKIE;wina pieszych - pozostałe;2016;-;szt.;województwo
1200000;MAŁOPOLSKIE;wina pieszych - pozostałe;2017;-;szt.;województwo
1200000;MAŁOPOLSKIE;wina pieszych - pozostałe;2018;-;szt.;województwo
1200000;MAŁOPOLSKIE;wina pieszych - pozostałe;2019;-;szt.;województwo
1200000;MAŁOPOLSKIE;wina pieszych - pozostałe;2020;-;szt.;województwo
1200000;MAŁOPOLSKIE;wina pieszych - pozostałe;2021;52;szt.;województwo
1200000;MAŁOPOLSKIE;wina pieszych - pozostałe;2022;49;szt.;województwo
1200000;MAŁOPOLSKIE;wina pieszych - pozostałe;2023;45;szt.;województwo
1200000;MAŁOPOLSKIE;wina pasażerów;2014;-;szt.;województwo
1200000;MAŁOPOLSKIE;wina pasażerów;2015;-;szt.;województwo
1200000;MAŁOPOLSKIE;wina pasażerów;2016;-;szt.;województwo
1200000;MAŁOPOLSKIE;wina pasażerów;2017;-;szt.;województwo
1200000;MAŁOPOLSKIE;wina pasażerów;2018;-;szt.;województwo
1200000;MAŁOPOLSKIE;wina pasażerów;2019;-;szt.;województwo
1200000;MAŁOPOLSKIE;wina pasażerów;2020;-;szt.;województwo
1200000;MAŁOPOLSKIE;wina pasażerów;2021;-;szt.;województwo
1200000;MAŁOPOLSKIE;wina pasażerów;2022;-;szt.;województwo
1200000;MAŁOPOLSKIE;wina pasażerów;2023;8;szt.;województwo
1200000;MAŁOPOLSKIE;współwina;2014;-;szt.;województwo
1200000;MAŁOPOLSKIE;współwina;2015;-;szt.;województwo
1200000;MAŁOPOLSKIE;współwina;2016;-;szt.;województwo
1200000;MAŁOPOLSKIE;współwina;2017;-;szt.;województwo
1200000;MAŁOPOLSKIE;współwina;2018;-;szt.;województwo
1200000;MAŁOPOLSKIE;współwina;2019;-;szt.;województwo
1200000;MAŁOPOLSKIE;współwina;2020;-;szt.;województwo
1200000;MAŁOPOLSKIE;współwina;2021;-;szt.;województwo
1200000;MAŁOPOLSKIE;współwina;2022;-;szt.;województwo
1200000;MAŁOPOLSKIE;współwina;2023;26;szt.;województwo
1200000;MAŁOPOLSKIE;pozostałe przyczyny;2014;-;szt.;województwo
1200000;MAŁOPOLSKIE;pozostałe przyczyny;2015;-;szt.;województwo
1200000;MAŁOPOLSKIE;pozostałe przyczyny;2016;-;szt.;województwo
1200000;MAŁOPOLSKIE;pozostałe przyczyny;2017;-;szt.;województwo
1200000;MAŁOPOLSKIE;pozostałe przyczyny;2018;-;szt.;województwo
1200000;MAŁOPOLSKIE;pozostałe przyczyny;2019;-;szt.;województwo
1200000;MAŁOPOLSKIE;pozostałe przyczyny;2020;-;szt.;województwo
1200000;MAŁOPOLSKIE;pozostałe przyczyny;2021;-;szt.;województwo
1200000;MAŁOPOLSKIE;pozostałe przyczyny;2022;-;szt.;województwo
1200000;MAŁOPOLSKIE;pozostałe przyczyny;2023;62;szt.;województwo
1400000;MAZOWIECKIE;ogółem;2014;-;szt.;województwo
1400000;MAZOWIECKIE;ogółem;2015;-;szt.;województwo
1400000;MAZOWIECKIE;ogółem;2016;-;szt.;województwo
1400000;MAZOWIECKIE;ogółem;2017;-;szt.;województwo
1400000;MAZOWIECKIE;ogółem;2018;-;szt.;województwo
1400000;MAZOWIECKIE;ogółem;2019;-;szt.;województwo
1400000;MAZOWIECKIE;ogółem;2020;-;szt.;województwo
1400000;MAZOWIECKIE;ogółem;2021;-;szt.;województwo
1400000;MAZOWIECKIE;ogółem;2022;-;szt.;województwo
1400000;MAZOWIECKIE;ogółem;2023;2797;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - ogółem;2014;3670;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - ogółem;2015;3427;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - ogółem;2016;3552;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - ogółem;2017;3562;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - ogółem;2018;3609;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - ogółem;2019;3386;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - ogółem;2020;2695;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - ogółem;2021;2828;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - ogółem;2022;2664;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - ogółem;2023;2595;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2014;970;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2015;904;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2016;885;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2017;898;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2018;846;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2019;841;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2020;705;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2021;717;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2022;613;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2023;608;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2014;916;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2015;878;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2016;908;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2017;953;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2018;1071;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2019;1023;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2020;819;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2021;765;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2022;607;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2023;634;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2014;213;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2015;189;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2016;190;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2017;180;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2018;174;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2019;173;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2020;162;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2021;134;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2022;168;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2023;155;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2014;598;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2015;594;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2016;600;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2017;573;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2018;510;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2019;468;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2020;361;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2021;345;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2022;394;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2023;416;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2014;157;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2015;194;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2016;220;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2017;188;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2018;189;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2019;218;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2020;111;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2021;198;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2022;177;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2023;172;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - pozostałe;2014;816;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - pozostałe;2015;668;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - pozostałe;2016;749;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - pozostałe;2017;770;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - pozostałe;2018;819;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - pozostałe;2019;663;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - pozostałe;2020;537;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - pozostałe;2021;669;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - pozostałe;2022;705;szt.;województwo
1400000;MAZOWIECKIE;wina kierujących pojazdami - pozostałe;2023;610;szt.;województwo
1400000;MAZOWIECKIE;wina pieszych - ogółem;2014;442;szt.;województwo
1400000;MAZOWIECKIE;wina pieszych - ogółem;2015;344;szt.;województwo
1400000;MAZOWIECKIE;wina pieszych - ogółem;2016;335;szt.;województwo
1400000;MAZOWIECKIE;wina pieszych - ogółem;2017;346;szt.;województwo
1400000;MAZOWIECKIE;wina pieszych - ogółem;2018;275;szt.;województwo
1400000;MAZOWIECKIE;wina pieszych - ogółem;2019;285;szt.;województwo
1400000;MAZOWIECKIE;wina pieszych - ogółem;2020;185;szt.;województwo
1400000;MAZOWIECKIE;wina pieszych - ogółem;2021;160;szt.;województwo
1400000;MAZOWIECKIE;wina pieszych - ogółem;2022;147;szt.;województwo
1400000;MAZOWIECKIE;wina pieszych - ogółem;2023;128;szt.;województwo
1400000;MAZOWIECKIE;wina pieszych - nieostrożne wejście na jezdnię;2014;271;szt.;województwo
1400000;MAZOWIECKIE;wina pieszych - nieostrożne wejście na jezdnię;2015;203;szt.;województwo
1400000;MAZOWIECKIE;wina pieszych - nieostrożne wejście na jezdnię;2016;189;szt.;województwo
1400000;MAZOWIECKIE;wina pieszych - nieostrożne wejście na jezdnię;2017;203;szt.;województwo
1400000;MAZOWIECKIE;wina pieszych - nieostrożne wejście na jezdnię;2018;161;szt.;województwo
1400000;MAZOWIECKIE;wina pieszych - nieostrożne wejście na jezdnię;2019;156;szt.;województwo
1400000;MAZOWIECKIE;wina pieszych - nieostrożne wejście na jezdnię;2020;102;szt.;województwo
1400000;MAZOWIECKIE;wina pieszych - nieostrożne wejście na jezdnię;2021;86;szt.;województwo
1400000;MAZOWIECKIE;wina pieszych - nieostrożne wejście na jezdnię;2022;83;szt.;województwo
1400000;MAZOWIECKIE;wina pieszych - nieostrożne wejście na jezdnię;2023;76;szt.;województwo
1400000;MAZOWIECKIE;wina pieszych - pozostałe;2014;-;szt.;województwo
1400000;MAZOWIECKIE;wina pieszych - pozostałe;2015;-;szt.;województwo
1400000;MAZOWIECKIE;wina pieszych - pozostałe;2016;-;szt.;województwo
1400000;MAZOWIECKIE;wina pieszych - pozostałe;2017;-;szt.;województwo
1400000;MAZOWIECKIE;wina pieszych - pozostałe;2018;-;szt.;województwo
1400000;MAZOWIECKIE;wina pieszych - pozostałe;2019;-;szt.;województwo
1400000;MAZOWIECKIE;wina pieszych - pozostałe;2020;-;szt.;województwo
1400000;MAZOWIECKIE;wina pieszych - pozostałe;2021;74;szt.;województwo
1400000;MAZOWIECKIE;wina pieszych - pozostałe;2022;64;szt.;województwo
1400000;MAZOWIECKIE;wina pieszych - pozostałe;2023;52;szt.;województwo
1400000;MAZOWIECKIE;wina pasażerów;2014;-;szt.;województwo
1400000;MAZOWIECKIE;wina pasażerów;2015;-;szt.;województwo
